Unix Timestamp,Transaction_ID,Television,Dryer,Oven,Refrigerator,Microwave,Line Voltage,Voltage,Apparent Power,Energy Consumption (kWh),Offloading Decision,Bandwidth
1669777431,36443,0,0,0,1,0,230,227,1658,26.5,0,29136
1669779954,36444,0,0,0,0,1,239,236,1932,42.61,0,36197
1669785000,36446,1,0,0,0,0,229,223,1950,52.58,0,34185
1669795092,36450,0,0,1,0,0,235,226,1767,91.94,1,20646
1669853119,36473,0,0,0,1,0,238,234,1680,62.86,0,45502
1669873303,36481,0,0,1,0,0,235,230,1539,16.22,0,11826
1669878348,36483,0,0,0,1,0,238,233,1639,87.64,0,38304
1669890963,36488,0,0,0,0,1,238,229,1698,10.06,0,13509
1669903578,36493,1,0,0,0,0,223,221,1758,63.79,0,25970
1669931330,36504,0,0,0,0,1,222,220,1785,54.62,1,48875
1669938899,36507,0,1,0,0,0,232,229,1511,45.36,1,45992
1669946468,36510,0,1,0,0,0,221,215,1546,89.98,1,352
1669948991,36511,0,0,0,0,1,227,221,1828,27.45,0,17386
1669956559,36514,0,0,0,1,0,230,225,1640,22.74,1,24094
1669971697,36520,0,0,1,0,0,223,214,1773,20.6,1,19513
1669981789,36524,0,0,1,0,0,232,228,1535,23.19,1,26198
1670004495,36533,0,0,0,1,0,236,232,1672,38.6,0,31532
1670012064,36536,0,0,0,1,0,230,223,1808,38.27,0,20496
1670052431,36552,0,1,0,0,0,231,229,1892,33.52,0,10127
1670062522,36556,0,0,0,1,0,226,225,1550,66.07,0,17685
1670065045,36557,0,1,0,0,0,227,227,1981,71.52,0,13956
1670070091,36559,0,0,0,1,0,239,232,1900,82.11,1,4074
1670097843,36570,0,0,0,1,0,222,221,1921,22.79,0,34215
1670105412,36573,1,0,0,0,0,230,227,1566,61.07,0,31468
1670110458,36575,1,0,0,0,0,232,226,1982,53.3,0,37411
1670112981,36576,0,0,1,0,0,227,220,1732,51.27,1,47627
1670120550,36579,0,0,0,0,1,225,224,1823,63.72,1,20676
1670125596,36581,0,0,1,0,0,228,226,1874,22.58,1,29249
1670128119,36582,1,0,0,0,0,223,223,1516,21.57,0,12167
1670148302,36590,0,0,0,0,1,236,231,1673,55.87,1,31677
1670150825,36591,0,1,0,0,0,225,216,1575,65.64,0,27588
1670196238,36609,0,1,0,0,0,224,215,1814,85.43,0,5300
1670246696,36629,0,1,0,0,0,229,229,1621,58.22,0,25112
1670322384,36659,1,0,0,0,0,230,221,1926,89.59,0,12955
1670329953,36662,1,0,0,0,0,228,226,1913,87.59,1,29277
1670357705,36673,1,0,0,0,0,239,238,1717,42,0,13092
1670375366,36680,1,0,0,0,0,227,219,1830,48.97,0,19481
1670387980,36685,0,0,0,0,1,229,222,1758,69.47,0,18211
1670418256,36697,0,0,0,1,0,236,233,1582,37.64,1,16417
1670435916,36704,1,0,0,0,0,238,237,1698,89.43,1,20985
1670451054,36710,0,0,0,1,0,231,223,1854,64.08,1,14755
1670456100,36712,0,0,0,0,1,239,234,1645,59.61,1,3341
1670481329,36722,0,0,0,0,1,220,214,1703,49.91,1,8392
1670486375,36724,0,0,1,0,0,220,218,1766,63.57,0,29721
1670567109,36756,0,0,0,1,0,237,230,1759,69.06,1,39894
1670579723,36761,1,0,0,0,0,224,220,1697,24.07,0,42838
1670592338,36766,0,0,0,1,0,227,226,1689,22.61,0,6451
1670617567,36776,0,0,0,1,0,235,228,1642,61.79,1,22828
1670650365,36789,0,0,0,1,0,226,219,1749,73.03,1,17886
1670655411,36791,0,0,1,0,0,236,232,1650,21.35,1,10866
1670662980,36794,0,1,0,0,0,234,225,1836,28.92,0,27
1670668026,36796,0,1,0,0,0,228,221,1670,64.91,1,9151
1670675595,36799,0,0,0,0,1,234,230,1704,64.09,0,37004
1670698301,36808,0,0,0,0,1,236,230,1657,56.13,0,17995
1670708393,36812,0,0,0,0,1,239,235,1924,45.21,0,22095
1670723530,36818,0,0,0,1,0,221,212,1617,32.63,1,287
1670726053,36819,0,1,0,0,0,229,225,1646,85.68,0,28959
1670731099,36821,0,0,0,0,1,231,229,1677,45.94,0,39679
1670746237,36827,0,0,0,0,1,232,226,1720,46.49,0,20741
1670751282,36829,1,0,0,0,0,236,228,1578,64.01,1,9327
1670794172,36846,0,0,1,0,0,229,223,1827,91.3,0,29120
1670809310,36852,0,0,0,0,1,225,219,1581,28.38,0,13353
1670819402,36856,1,0,0,0,0,220,212,1575,28.61,0,12338
1670837062,36863,0,0,0,1,0,233,224,1821,53.59,1,2648
1670862291,36873,1,0,0,0,0,234,226,1905,38.27,0,40076
1670864814,36874,0,1,0,0,0,223,219,1695,98.48,0,46843
1670874906,36878,0,0,0,1,0,230,230,1624,62.92,1,16829
1670895089,36886,0,0,0,1,0,239,237,1783,49.28,1,41378
1670902658,36889,0,0,0,0,1,220,219,1655,62.59,0,39358
1670915273,36894,0,1,0,0,0,225,216,1827,89.46,0,952
1670927888,36899,0,0,0,1,0,220,211,1779,37.22,0,20645
1670953117,36909,0,0,0,1,0,231,227,1571,78.71,1,42299
1670988438,36923,0,0,1,0,0,221,216,1840,57.65,1,9585
1670990961,36924,0,1,0,0,0,222,219,1705,36.04,1,18612
1671006098,36930,1,0,0,0,0,222,219,1851,18.19,1,36938
1671016190,36934,0,1,0,0,0,226,225,1841,87.5,1,22474
1671028805,36939,0,0,0,1,0,231,225,1667,20.37,1,34509
1671048988,36947,0,0,1,0,0,236,228,1909,62.34,0,6095
1671064126,36953,0,0,1,0,0,237,232,1620,52.77,0,2341
1671089355,36963,0,0,0,1,0,220,212,1995,62.2,0,22161
1671117107,36974,0,1,0,0,0,237,235,1790,58.67,0,1018
1671119630,36975,1,0,0,0,0,225,220,1714,33.59,1,2645
1671195318,37005,0,0,0,1,0,229,220,1575,52.64,1,6518
1671215502,37013,0,0,0,0,1,223,214,1894,77.34,0,40876
1671223070,37016,0,0,1,0,0,232,225,1656,29.04,1,5407
1671243254,37024,0,0,0,1,0,226,219,1631,71.45,0,41057
1671248300,37026,0,1,0,0,0,226,226,1999,41.64,1,26097
1671258391,37030,0,0,0,1,0,226,221,1573,92.91,1,5174
1671263437,37032,0,0,1,0,0,229,227,1537,62.15,0,1508
1671286144,37041,0,1,0,0,0,231,225,1851,22.14,1,1407
1671296235,37045,1,0,0,0,0,229,222,1961,92.21,1,20790
1671301281,37047,0,0,0,0,1,220,219,1986,13.86,0,41917
1671306327,37049,0,0,1,0,0,227,218,1986,10.07,0,22802
1671311373,37051,0,1,0,0,0,239,236,1730,57.1,0,11631
1671336602,37061,0,0,0,1,0,223,214,1612,37.83,0,1038
1671341648,37063,0,1,0,0,0,225,216,1638,80.4,0,26611
1671349217,37066,0,0,1,0,0,237,228,1595,60.23,0,16916
1671359309,37070,0,0,0,0,1,235,231,1551,90.8,1,12921
1671389584,37082,0,1,0,0,0,222,214,1675,57.68,0,26458
1671399676,37086,1,0,0,0,0,221,216,1985,95.73,1,26447
1671409767,37090,0,0,1,0,0,238,231,1673,40.39,1,5565
1671422382,37095,1,0,0,0,0,223,222,1806,39.71,1,16093
1671437520,37101,0,1,0,0,0,231,229,1826,56.88,0,4448
1671470318,37114,0,0,1,0,0,238,236,1854,99.88,1,6900
1671513207,37131,0,0,1,0,0,236,236,1680,42.53,1,13723
1671518253,37133,0,0,1,0,0,229,224,1744,96.77,1,41528
1671543483,37143,1,0,0,0,0,230,223,1763,52.59,0,11250
1671558620,37149,0,0,1,0,0,230,229,1563,50.65,0,24763
1671563666,37151,0,0,0,1,0,223,221,1789,52,1,40099
1671568712,37153,0,0,0,0,1,235,226,1959,77.35,1,12914
1671571235,37154,0,1,0,0,0,224,217,1604,14.78,0,31937
1671573758,37155,0,0,0,1,0,220,217,1848,85.18,1,44792
1671598987,37165,0,1,0,0,0,239,234,1920,79.92,1,47101
1671601510,37166,0,0,0,0,1,229,226,1880,51.49,1,19648
1671619171,37173,0,0,0,1,0,239,233,1644,46.69,0,35906
1671631785,37178,0,0,0,0,1,235,229,1832,24.61,1,42670
1671651969,37186,0,0,1,0,0,232,226,1747,97.22,1,34681
1671677198,37196,0,0,0,0,1,239,231,1792,55.09,0,31152
1671694858,37203,0,0,1,0,0,221,218,1875,97.08,1,25596
1671709996,37209,0,1,0,0,0,236,227,1834,36.5,1,37479
1671742794,37222,0,0,0,1,0,238,233,1741,98.92,0,19092
1671747840,37224,0,1,0,0,0,228,222,1755,29.19,1,12200
1671762978,37230,1,0,0,0,0,220,218,1878,49.3,0,30442
1671768023,37232,0,0,0,1,0,233,232,1910,71.32,0,25185
1671770546,37233,0,0,0,1,0,233,233,1890,74.24,1,24259
1671775592,37235,0,1,0,0,0,223,221,1950,98.64,0,9266
1671780638,37237,0,0,0,0,1,233,229,1863,79.52,0,6271
1671815959,37251,0,0,0,1,0,233,228,1799,53.6,1,23443
1671818482,37252,0,0,0,1,0,231,224,1687,39.71,1,4894
1671823528,37254,1,0,0,0,0,226,220,1844,45.63,0,6028
1671843711,37262,0,1,0,0,0,221,219,1860,33.29,1,35427
1671853803,37266,0,0,0,1,0,228,226,1543,55.7,1,46604
1671899216,37284,0,0,0,0,1,235,233,1574,66.17,0,45890
1671909308,37288,0,0,0,1,0,223,221,1621,33.13,1,44253
1671937060,37299,0,1,0,0,0,234,233,1601,35.66,1,12358
1671939583,37300,0,0,0,0,1,237,237,1869,87.85,0,8656
1671952197,37305,0,0,0,0,1,235,233,1772,94.23,1,10948
1672012748,37329,0,1,0,0,0,230,228,1875,74.55,1,10425
1672015271,37330,1,0,0,0,0,222,222,1585,61.59,0,33351
1672027885,37335,0,0,0,0,1,223,214,1815,23.32,0,5470
1672040500,37340,0,0,1,0,0,222,219,1537,49.73,1,20336
1672048069,37343,0,0,1,0,0,235,226,1717,55.46,1,40262
1672053115,37345,0,0,0,0,1,237,237,1909,80.29,1,30722
1672063206,37349,1,0,0,0,0,227,221,1922,55.68,0,6168
1672073298,37353,0,0,0,1,0,224,222,1616,55.64,0,37406
1672080867,37356,0,0,0,1,0,223,223,1646,94.98,1,41218
1672121234,37372,1,0,0,0,0,223,215,1854,31.11,0,22270
1672123757,37373,0,0,1,0,0,224,217,1614,84.57,0,14076
1672136371,37378,0,0,0,1,0,238,230,1900,34.47,1,15546
1672143940,37381,1,0,0,0,0,229,221,1584,80.99,1,39361
1672151509,37384,1,0,0,0,0,230,222,1928,98.93,0,18016
1672174215,37393,0,0,0,0,1,226,221,1627,10.32,1,42071
1672176738,37394,1,0,0,0,0,228,222,1632,51.76,0,7001
1672189353,37399,0,0,0,0,1,221,216,1902,50.38,1,10828
1672201967,37404,0,0,0,1,0,234,226,1832,97.84,0,8939
1672217105,37410,0,0,1,0,0,227,223,1810,19.83,0,17896
1672247380,37422,0,0,0,1,0,226,218,1848,38.78,0,37011
1672262518,37428,0,0,0,1,0,223,219,1575,74.06,0,15400
1672267564,37430,0,1,0,0,0,236,235,1912,65.67,1,47167
1672280178,37435,1,0,0,0,0,236,236,1586,17.44,0,26183
1672282701,37436,0,0,0,1,0,220,218,1721,69.88,0,33300
1672287747,37438,0,0,0,0,1,227,224,1658,65,0,46610
1672305408,37445,1,0,0,0,0,227,224,1944,42.26,1,18045
1672307931,37446,0,0,0,0,1,238,236,1561,73.41,1,9235
1672315499,37449,0,0,1,0,0,226,224,1748,79.84,0,33074
1672325591,37453,0,0,0,0,1,234,225,1727,92.49,1,2752
1672343252,37460,0,0,0,1,0,223,214,1789,11.76,0,21528
1672358389,37466,1,0,0,0,0,233,229,1698,78.59,1,44288
1672393710,37480,0,0,0,1,0,232,225,1569,27.75,0,31455
1672413894,37488,0,0,0,1,0,226,220,1697,17.73,1,5854
1672423985,37492,0,1,0,0,0,227,224,1538,91.96,0,17770
1672441646,37499,0,0,0,1,0,230,227,1902,47.68,1,2591
1672459306,37506,0,1,0,0,0,223,223,1500,92.73,0,20297
1672466875,37509,0,0,0,1,0,225,223,1723,33.74,0,17837
1672504719,37524,1,0,0,0,0,227,222,1898,67.55,0,15415
1672527425,37533,0,1,0,0,0,238,234,1561,11.93,1,10312
1672552655,37543,0,1,0,0,0,237,233,1949,83.97,1,36637
1672565269,37548,0,1,0,0,0,228,226,1959,60.61,0,47096
1672570315,37550,1,0,0,0,0,231,230,1704,44.15,1,43053
1672572838,37551,0,1,0,0,0,225,218,1982,82.73,1,24608
1672585453,37556,0,1,0,0,0,236,227,1857,60.68,1,20535
1672605636,37564,0,0,1,0,0,230,228,1653,53.49,0,47336
1672608159,37565,1,0,0,0,0,229,220,1582,81.11,1,901
1672628343,37573,0,1,0,0,0,221,214,1708,50.02,0,47724
1672643480,37579,0,0,0,0,1,239,233,1631,68.32,1,43059
1672646003,37580,0,0,0,0,1,231,226,1899,42.6,0,7626
1672668710,37589,0,0,0,1,0,237,236,1997,99.88,0,48465
1672688893,37597,0,1,0,0,0,226,226,1611,20.72,1,36320
1672693939,37599,0,0,1,0,0,228,228,1505,54.35,0,23349
1672704031,37603,0,0,0,0,1,221,220,1634,32.13,1,35552
1672709076,37605,0,1,0,0,0,230,229,1941,74.28,1,42392
1672724214,37611,0,0,1,0,0,225,225,1544,88.84,0,15682
1672739352,37617,0,0,1,0,0,228,223,1557,77,1,6919
1672749443,37621,0,1,0,0,0,231,230,1671,38.98,0,46273
1672769627,37629,0,0,0,1,0,226,223,1853,79.73,0,29037
1672784764,37635,0,0,0,1,0,221,219,1754,46.13,0,17521
1672804948,37643,0,0,1,0,0,238,236,1637,84.75,0,32511
1672807471,37644,0,1,0,0,0,232,230,1873,63.56,1,15411
1672900819,37681,0,0,1,0,0,223,216,1625,23.92,1,2632
1672905865,37683,0,1,0,0,0,230,223,1633,26.91,1,2940
1672915957,37687,0,0,0,1,0,227,222,1788,45.35,1,1584
1672918480,37688,0,0,1,0,0,239,236,1541,61.51,0,46717
1672928571,37692,1,0,0,0,0,233,227,1788,47.11,0,31820
1672933617,37694,0,0,1,0,0,237,237,1656,44.15,0,34567
1672936140,37695,0,0,0,1,0,228,227,1742,43.82,0,25619
1672948755,37700,0,1,0,0,0,230,227,1722,85.75,1,1406
1672951278,37701,0,0,0,1,0,224,223,1898,30.91,1,35932
1672958847,37704,1,0,0,0,0,231,225,1845,86.89,1,48325
1672971461,37709,1,0,0,0,0,223,218,1885,50.65,1,18223
1672984076,37714,1,0,0,0,0,229,221,1722,22.84,0,46719
1673029489,37732,0,0,0,0,1,239,238,1751,34.56,0,47669
1673049672,37740,0,0,1,0,0,221,221,1560,97.45,1,36565
1673059764,37744,0,1,0,0,0,234,226,1772,10.88,1,46301
1673067333,37747,1,0,0,0,0,220,211,1660,50.51,1,19014
1673105177,37762,0,0,1,0,0,229,221,1839,77.76,0,16854
1673112745,37765,0,1,0,0,0,234,231,1758,10,1,10616
1673150589,37780,0,0,0,0,1,233,233,1560,49.05,0,22522
1673155635,37782,0,0,1,0,0,222,220,1731,11.54,1,14655
1673175819,37790,0,0,0,1,0,222,221,1595,97.3,0,44035
1673178342,37791,0,0,0,0,1,224,223,1582,99.84,0,7399
1673198525,37799,0,0,0,1,0,231,223,1521,58.22,1,27611
1673208617,37803,1,0,0,0,0,230,226,1990,32.6,0,32665
1673213663,37805,0,1,0,0,0,225,216,1569,15.91,1,33209
1673223754,37809,0,1,0,0,0,238,236,1713,17.26,1,28995
1673226277,37810,0,0,0,0,1,224,222,1518,79.53,0,38891
1673238892,37815,0,0,1,0,0,230,228,1774,45.98,0,31211
1673266644,37826,0,1,0,0,0,226,223,1782,33.17,1,34718
1673269167,37827,0,0,1,0,0,228,220,1949,91.95,1,25190
1673284305,37833,0,0,0,1,0,227,221,1567,76.86,0,13556
1673304488,37841,0,1,0,0,0,229,226,1851,72.82,0,3988
1673307011,37842,0,0,1,0,0,234,230,1724,29.24,0,21632
1673312057,37844,0,0,0,0,1,226,221,1565,19.04,0,47190
1673334763,37853,0,0,0,0,1,225,216,1638,74.4,1,38124
1673337286,37854,0,1,0,0,0,225,218,1732,44.32,1,48380
1673359993,37863,1,0,0,0,0,231,225,1868,52.74,1,2548
1673385222,37873,1,0,0,0,0,235,228,1666,35.13,1,22151
1673395314,37877,0,0,0,1,0,236,233,1504,52.18,0,10664
1673402882,37880,0,0,1,0,0,239,230,1770,81.92,0,3914
1673423066,37888,1,0,0,0,0,224,222,1951,32.03,1,26845
1673453341,37900,0,1,0,0,0,234,230,1797,25.53,0,5962
1673476047,37909,0,1,0,0,0,227,219,1557,90.51,0,48907
1673486139,37913,0,1,0,0,0,226,223,1955,69.18,0,3502
1673496231,37917,0,0,0,1,0,239,230,1561,90.83,1,28486
1673511368,37923,0,1,0,0,0,234,232,1940,96.92,0,19581
1673518937,37926,1,0,0,0,0,227,226,1686,91.08,0,44090
1673539121,37934,0,0,1,0,0,235,234,1562,78.57,0,17412
1673544166,37936,0,0,1,0,0,232,230,1961,95.05,0,3876
1673559304,37942,0,1,0,0,0,232,223,1775,44.68,1,3390
1673561827,37943,0,0,0,1,0,232,228,1631,54.34,1,18067
1673584533,37952,0,0,1,0,0,229,229,1557,83.94,1,47484
1673587056,37953,1,0,0,0,0,238,230,1647,23.68,1,19917
1673602194,37959,1,0,0,0,0,238,232,1597,29.47,1,45336
1673617331,37965,0,0,0,1,0,228,221,1702,84.41,1,38284
1673629946,37970,0,0,0,0,1,232,230,1768,52.05,1,20846
1673642561,37975,0,0,1,0,0,236,233,1763,30.26,1,22481
1673645084,37976,0,0,0,0,1,233,231,1709,40.28,1,23899
1673647607,37977,1,0,0,0,0,227,224,1576,68.37,0,1388
1673655175,37980,0,0,0,0,1,239,230,1564,90.3,1,43387
1673667790,37985,0,0,0,0,1,235,233,1683,16.34,1,16787
1673703111,37999,1,0,0,0,0,232,226,1814,66.77,0,7082
1673720772,38006,1,0,0,0,0,228,222,1786,24.11,0,2308
1673730863,38010,0,0,1,0,0,233,231,1988,38.46,0,896
1673740955,38014,1,0,0,0,0,237,234,1680,63.69,0,38281
1673768707,38025,1,0,0,0,0,235,230,1526,48.89,0,677
1673788891,38033,0,1,0,0,0,220,215,1650,66.35,0,46766
1673814120,38043,0,0,0,1,0,238,230,1863,82.93,0,25929
1673841872,38054,0,0,0,0,1,226,226,1711,98.76,0,42966
1673849441,38057,0,0,0,1,0,238,238,1556,16.05,1,22670
1673851964,38058,0,0,0,0,1,236,234,1545,54.44,0,13804
1673862056,38062,0,0,0,0,1,233,233,1711,54.93,1,42112
1673877193,38068,0,0,0,0,1,224,221,1570,16.95,1,40019
1673887285,38072,0,1,0,0,0,232,229,1810,25.16,1,40308
1673902423,38078,0,1,0,0,0,237,235,1605,34.95,1,11349
1673907468,38080,0,0,1,0,0,233,230,1909,27.49,1,19516
1673917560,38084,1,0,0,0,0,225,223,1868,86.93,1,32698
1673940267,38093,1,0,0,0,0,231,223,1809,16.27,1,3070
1673960450,38101,0,0,0,1,0,236,229,1893,19.6,0,11366
1673965496,38103,0,1,0,0,0,225,217,1900,93.88,1,25077
1673990725,38113,1,0,0,0,0,236,234,1585,90.52,1,21786
1673993248,38114,0,1,0,0,0,234,226,1707,74.76,0,19410
1674008386,38120,0,1,0,0,0,222,218,1815,29.15,0,21735
1674061367,38141,0,0,0,1,0,232,227,1624,84.79,1,46213
1674081551,38149,0,0,0,1,0,225,220,1858,69.23,1,31771
1674091642,38153,1,0,0,0,0,239,235,1744,27.08,0,11147
1674096688,38155,1,0,0,0,0,225,218,1787,78.86,0,43770
1674116872,38163,1,0,0,0,0,227,220,1991,73.84,0,29021
1674126963,38167,0,0,1,0,0,232,223,1714,66.29,0,4454
1674132009,38169,1,0,0,0,0,237,229,1614,39.51,1,33928
1674152193,38177,0,1,0,0,0,224,219,1551,78.03,1,43018
1674190037,38192,0,1,0,0,0,222,219,1879,28.52,1,2841
1674202651,38197,1,0,0,0,0,227,227,1882,90.19,0,395
1674205174,38198,0,0,1,0,0,237,237,1509,37.58,0,18536
1674225358,38206,0,0,0,0,1,237,231,1613,29.4,0,15766
1674232926,38209,1,0,0,0,0,222,214,1624,59.71,0,18475
1674243018,38213,1,0,0,0,0,235,232,1893,49.63,1,38336
1674245541,38214,1,0,0,0,0,228,222,1852,52.45,1,3220
1674248064,38215,0,0,1,0,0,237,234,1951,84.13,0,45838
1674253110,38217,0,1,0,0,0,237,231,1853,97.16,0,34847
1674260679,38220,0,0,0,0,1,223,219,1811,55.26,1,33846
1674268247,38223,1,0,0,0,0,233,230,1557,40.54,1,15198
1674285908,38230,0,0,1,0,0,225,220,1992,89.84,1,37697
1674313660,38241,0,0,0,0,1,239,234,1595,19.28,0,33770
1674316183,38242,1,0,0,0,0,234,234,1631,63.03,0,33704
1674336367,38250,0,1,0,0,0,225,221,1562,70.13,0,34213
1674338890,38251,0,0,0,1,0,234,227,1965,53.63,1,27640
1674361596,38260,0,0,1,0,0,224,219,1700,80.6,0,6355
1674407009,38278,0,1,0,0,0,239,231,1512,73.16,0,31224
1674432238,38288,0,1,0,0,0,231,222,1773,95.23,0,34048
1674439807,38291,0,0,0,0,1,228,223,1897,80.92,0,12929
1674459990,38299,1,0,0,0,0,238,236,1864,53.11,0,30591
1674492788,38312,0,0,1,0,0,236,228,1598,18.42,0,41135
1674502880,38316,0,0,1,0,0,235,227,1612,31.29,0,28691
1674543247,38332,0,0,1,0,0,237,230,1796,73.89,1,21589
1674550816,38335,0,0,0,1,0,231,222,1788,42.86,1,28045
1674553339,38336,1,0,0,0,0,234,230,1756,40.17,0,30752
1674611366,38359,0,1,0,0,0,228,219,1963,21.26,0,18821
1674623981,38364,1,0,0,0,0,237,231,1875,40.41,0,7782
1674631549,38367,0,1,0,0,0,236,229,1777,26.58,1,11179
1674639118,38370,0,1,0,0,0,231,227,1516,30.98,0,3110
1674664348,38380,0,0,0,1,0,238,231,1937,95.55,0,44547
1674666871,38381,0,0,1,0,0,233,232,1589,64.24,1,25201
1674682008,38387,0,0,0,1,0,232,229,1724,32.99,1,23951
1674734990,38408,0,0,0,1,0,228,219,1646,34.64,0,10880
1674755173,38416,0,0,0,1,0,239,233,1988,23.9,0,41256
1674760219,38418,0,1,0,0,0,228,219,1999,45.25,1,18197
1674813200,38439,0,1,0,0,0,238,237,1622,84.36,1,3670
1674818246,38441,0,1,0,0,0,224,219,1668,54.25,1,45535
1674823292,38443,0,0,1,0,0,229,224,1567,73.49,1,3338
1674830861,38446,1,0,0,0,0,232,227,1900,40.83,1,40892
1674904026,38475,0,0,0,1,0,236,235,1673,50.77,1,6846
1674916641,38480,0,1,0,0,0,233,231,1502,23.59,0,35567
1674926732,38484,0,0,0,1,0,228,228,1911,28.13,1,7470
1674934301,38487,0,0,0,0,1,239,232,1652,68.13,1,17701
1674944393,38491,0,0,0,0,1,229,225,1510,68.13,1,29701
1674962053,38498,0,0,1,0,0,220,220,1694,81.14,1,39594
1674967099,38500,0,0,0,1,0,228,219,1640,96.68,0,19175
1674979714,38505,0,0,1,0,0,234,226,1502,75.1,0,34825
1674984760,38507,0,0,1,0,0,220,219,1831,90.36,1,18358
1674992329,38510,0,1,0,0,0,223,215,1864,36.56,0,27134
1675002420,38514,0,0,0,1,0,233,233,1948,40.05,1,33248
1675007466,38516,1,0,0,0,0,234,227,1712,86.98,0,35824
1675055402,38535,1,0,0,0,0,230,223,1939,14.29,1,42745
1675090723,38549,0,0,0,0,1,226,217,1647,69.88,1,11791
1675098292,38552,1,0,0,0,0,221,219,1632,30.18,1,24392
1675100815,38553,0,0,0,0,1,221,214,1892,41.82,1,13381
1675105860,38555,0,0,0,0,1,239,237,1593,15.26,0,28579
1675108383,38556,0,0,0,1,0,224,218,1648,66.15,1,28096
1675131090,38565,0,1,0,0,0,224,218,1510,86.96,1,27017
1675156319,38575,0,0,1,0,0,227,218,1843,15.39,0,1512
1675158842,38576,0,0,1,0,0,223,217,1564,13.89,1,41953
1675181548,38585,0,1,0,0,0,224,224,1548,55.01,0,47997
1675216869,38599,0,0,1,0,0,230,229,1501,85.45,0,45278
1675229484,38604,0,0,0,0,1,228,226,1941,14.23,0,37119
1675237053,38607,0,0,0,1,0,230,224,1941,68.93,0,35996
1675239576,38608,1,0,0,0,0,231,225,1734,43.67,0,34533
1675249667,38612,0,1,0,0,0,229,224,1881,43.1,0,3803
1675264805,38618,1,0,0,0,0,225,217,1582,98.4,1,11981
1675274897,38622,0,0,1,0,0,226,224,1848,73.27,0,31233
1675295080,38630,1,0,0,0,0,232,228,1943,15.36,0,42395
1675343016,38649,1,0,0,0,0,227,225,1645,78.69,1,42015
1675378337,38663,0,0,0,1,0,230,221,1997,17.33,1,38654
1675385906,38666,1,0,0,0,0,238,238,1883,17.13,0,42157
1675403566,38673,0,0,0,1,0,232,228,1706,89.04,0,5101
1675413658,38677,0,0,0,1,0,234,229,1513,29.85,0,8243
1675416181,38678,0,0,0,0,1,229,225,1673,32.98,0,38477
1675481777,38704,0,0,0,0,1,234,232,1816,10.53,0,28975
1675486823,38706,0,0,0,1,0,233,225,1980,77.83,0,5897
1675489346,38707,0,0,0,0,1,225,222,1563,70.24,0,39798
1675491869,38708,1,0,0,0,0,235,235,1747,34.56,1,18533
1675504483,38713,0,1,0,0,0,220,216,1801,59.43,0,1211
1675512052,38716,0,0,1,0,0,221,219,1613,53.47,1,2216
1675537282,38726,0,0,1,0,0,237,231,1853,40.73,0,36345
1675552419,38732,0,0,0,0,1,224,219,1508,80.09,1,38489
1675562511,38736,0,0,0,0,1,227,222,1994,62.78,1,12706
1675587740,38746,0,0,0,0,1,232,227,1535,43.2,0,28100
1675590263,38747,0,0,0,1,0,222,215,1667,96.71,0,34916
1675597832,38750,0,1,0,0,0,221,220,1906,58.25,0,22486
1675615492,38757,0,0,1,0,0,223,215,1756,89.64,0,22311
1675630630,38763,0,0,0,0,1,226,221,1798,68.81,1,12348
1675660905,38775,0,0,0,0,1,227,225,1699,77.57,0,741
1675698749,38790,1,0,0,0,0,221,213,1590,93.04,0,13156
1675721455,38799,0,0,0,1,0,239,231,1861,36.8,0,9195
1675736593,38805,1,0,0,0,0,227,223,1915,52.45,0,34179
1675739116,38806,0,0,1,0,0,237,231,1907,56.53,1,1720
1675761822,38815,0,0,0,0,1,226,220,1680,80.19,0,8990
1675766868,38817,0,1,0,0,0,227,224,1777,37.11,0,25578
1675794620,38828,0,0,0,1,0,227,221,1719,55.75,1,11769
1675840033,38846,0,0,0,1,0,232,232,1955,15.54,0,16375
1675842556,38847,0,0,0,0,1,228,224,1876,62.96,0,14457
1675860217,38854,1,0,0,0,0,224,220,1800,20.82,1,27044
1675885446,38864,0,0,1,0,0,220,213,1839,93.81,1,168
1675898061,38869,0,1,0,0,0,227,224,1966,56.06,0,45313
1675900583,38870,1,0,0,0,0,231,225,1728,58.39,0,10332
1675905629,38872,1,0,0,0,0,220,217,1776,50.55,0,34565
1675933382,38883,0,1,0,0,0,235,227,1581,30.7,0,19246
1675945996,38888,1,0,0,0,0,231,226,1964,77.29,1,304
1675953565,38891,1,0,0,0,0,237,234,1626,80.71,0,48827
1675958611,38893,0,1,0,0,0,229,228,1532,52.66,0,8188
1675963657,38895,0,0,0,0,1,222,222,1853,93.11,0,24373
1676004024,38911,0,0,1,0,0,239,239,1981,11.39,1,14770
1676006547,38912,0,1,0,0,0,238,231,1973,56.06,0,9545
1676031776,38922,0,1,0,0,0,231,230,1595,99.98,0,47353
1676036822,38924,0,0,0,0,1,225,221,1939,14.18,1,13312
1676041868,38926,0,0,0,1,0,222,214,1833,50.23,1,28164
1676057005,38932,0,0,0,0,1,224,216,1713,27.84,1,2209
1676082234,38942,0,0,0,0,1,230,227,1896,43.75,1,25939
1676084757,38943,0,0,1,0,0,225,221,1533,41.46,0,1729
1676122601,38958,0,1,0,0,0,231,222,1880,96.68,1,33151
1676165491,38975,0,1,0,0,0,232,228,1721,27.44,1,18641
